program,cohort,pacing,past_cohorts,ed_coach_used,ed_coach_available,learn_url
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,3,3,http://learn.co/corinnefox01
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,"Past Cohorts:
            online-web-pt-071519 - left on 2019-10-22 
",1,1,http://learn.co/coryjanowski
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-sinatra-071618-part-time - left on 2018-09-12 
",26,26,http://learn.co/corytveten
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-110419,Pacing: Full Time,,1,1,http://learn.co/coder0766
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/dyson87
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-081219 - left on 2019-11-19 
online-web-pt-051319 - left on 2019-07-24 
online-web-pt-041519 - left on 2019-04-09 
",2,2,http://learn.co/craigwadding
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,"Past Cohorts:
            online-web-ft-081219 - left on 2019-08-16 
",0,0,http://learn.co/biotruss
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,,2,2,http://learn.co/crankums
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/craig-suess
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,3,3,http://learn.co/cbelle627
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,,0,0,http://learn.co/cristalcodes
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-10-29 
",0,0,http://learn.co/cpintado0349
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-092418 - left on 2018-12-25 
",3,3,http://learn.co/cristinakouri
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-120919,Pacing: Part Time,,1,1,http://learn.co/vianoras
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/soncrayon
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,2,2,http://learn.co/cpedrasa
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-112618 - left on 2019-05-08 
online-web-pt-102218 - left on 2019-03-28 
",2,2,http://learn.co/dakotaclark92
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/dalecavalero
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/daleterrell
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/dallinwardrop
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/dalmaboros
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,6,6,http://learn.co/eiddadal
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2019-02-01 
v-000 - left on 2019-04-05 
online-web-sp-000 - left on 2019-04-06 
v-000 - left on 2019-04-06 
online-web-sp-000 - left on 2019-04-07 
v-000 - left on 2019-04-07 
online-web-sp-000 - left on 2019-04-08 
v-000 - left on 2019-04-08 
online-web-sp-000 - left on 2019-04-09 
v-000 - left on 2019-04-09 
online-web-sp-000 - left on 2019-04-10 
v-000 - left on 2019-04-10 
online-web-sp-000 - left on 2019-04-12 
v-000 - left on 2019-04-12 
online-web-sp-000 - left on 2019-04-13 
v-000 - left on 2019-04-14 
v-000 - left on 2019-04-13 
online-web-sp-000 - left on 2019-04-14 
online-web-sp-000 - left on 2019-04-15 
v-000 - left on 2019-04-15 
online-web-sp-000 - left on 2019-04-16 
v-000 - left on 2019-04-16 
online-web-sp-000 - left on 2019-04-17 
v-000 - left on 2019-04-17 
online-web-sp-000 - left on 2019-04-18 
v-000 - left on 2019-04-18 
online-web-sp-000 - left on 2019-04-19 
v-000 - left on 2019-04-19 
online-web-sp-000 - left on 2019-04-20 
v-000 - left on 2019-04-20 
v-000 - left on 2019-04-21 
online-web-sp-000 - left on 2019-04-22 
v-000 - left on 2019-04-22 
online-web-sp-000 - left on 2019-04-21 
online-web-sp-000 - left on 2019-04-23 
v-000 - left on 2019-04-23 
online-web-sp-000 - left on 2019-04-24 
v-000 - left on 2019-04-24 
online-web-sp-000 - left on 2019-04-25 
v-000 - left on 2019-04-25 
online-web-sp-000 - left on 2019-04-26 
v-000 - left on 2019-04-26 
online-web-sp-000 - left on 2019-04-27 
v-000 - left on 2019-04-27 
online-web-sp-000 - left on 2019-04-28 
v-000 - left on 2019-04-28 
online-web-sp-000 - left on 2019-04-29 
v-000 - left on 2019-04-29 
online-web-sp-000 - left on 2019-04-30 
v-000 - left on 2019-04-30 
online-web-sp-000 - left on 2019-05-01 
v-000 - left on 2019-05-01 
online-web-sp-000 - left on 2019-05-02 
v-000 - left on 2019-05-02 
online-web-sp-000 - left on 2019-05-03 
v-000 - left on 2019-05-03 
online-web-sp-000 - left on 2019-05-04 
v-000 - left on 2019-05-04 
online-web-sp-000 - left on 2019-05-05 
v-000 - left on 2019-05-05 
online-web-sp-000 - left on 2019-05-06 
v-000 - left on 2019-05-06 
online-web-sp-000 - left on 2019-05-07 
v-000 - left on 2019-05-07 
v-000 - left on 2019-05-08 
online-web-sp-000 - left on 2019-05-09 
online-web-sp-000 - left on 2019-04-05 
online-web-sp-000 - left on 2019-05-08 
v-000 - left on 2019-05-09 
online-web-sp-000 - left on 2019-05-10 
v-000 - left on 2019-05-10 
online-web-sp-000 - left on 2019-05-11 
v-000 - left on 2019-05-11 
online-web-sp-000 - left on 2019-05-12 
v-000 - left on 2019-05-12 
online-web-sp-000 - left on 2019-05-13 
v-000 - left on 2019-05-13 
online-web-sp-000 - left on 2019-05-14 
v-000 - left on 2019-05-14 
online-web-sp-000 - left on 2019-05-15 
v-000 - left on 2019-05-15 
online-web-sp-000 - left on 2019-05-16 
v-000 - left on 2019-05-16 
online-web-sp-000 - left on 2019-05-17 
v-000 - left on 2019-05-17 
online-web-sp-000 - left on 2019-05-18 
v-000 - left on 2019-05-18 
v-000 - left on 2019-05-19 
online-web-sp-000 - left on 2019-05-20 
v-000 - left on 2019-05-20 
online-web-sp-000 - left on 2019-05-19 
online-web-sp-000 - left on 2019-05-21 
v-000 - left on 2019-05-21 
online-web-sp-000 - left on 2019-05-22 
v-000 - left on 2019-05-22 
",0,0,http://learn.co/dambai212
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/mely07
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/anytimesoon
Program: UX Design,Cohort: online-ux-pt-102119,Pacing: Part Time,,0,0,http://learn.co/2a794fc4-c1e5-4ad2-be8c-a798fa598e34
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,6,6,http://learn.co/dhintz89
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-081219 - left on 2019-09-26 
online-web-ft-011419 - left on 2019-05-30 
",0,0,http://learn.co/powell956
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/dj1292
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/das11706
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,,4,4,http://learn.co/sullycodes
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/dana0522
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/imdanaaa
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/thelittlestschnauzer
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-sinatra-061818-full-time - left on 2018-07-25 
",7,7,http://learn.co/dlyn1110
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,35,35,http://learn.co/dani8439
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/jdaniel1008
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/alvarezdan
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,,0,0,http://learn.co/bovvyboy
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-090919 - left on 2019-10-08 
online-web-pt-081219 - left on 2019-08-13 
",1,1,http://learn.co/dan-zai
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/daniel-dawson
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/danetter17
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/danpaulgo
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/dangorms
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090819 - left on 2019-11-14 
online-web-pt-090919 - left on 2019-09-07 
",3,3,http://learn.co/djenkala
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/floppydjsk
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/danielkond
Program: UX Design,Cohort: online-ux-pt-102119,Pacing: Part Time,,0,0,http://learn.co/gr8dlee
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/leedc0
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-031119,Pacing: Part Time,,3,3,http://learn.co/danieleclima
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/dloyd1
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/dmalocu
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,,2,2,http://learn.co/danielmatney
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-rails-061818-full-time - left on 2018-09-12 
",4,4,http://learn.co/alphadaniel
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/tsundu
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,1,1,http://learn.co/dhspak
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/daniraymon
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,"Past Cohorts:
            online-web-pt-081219 - left on 2019-10-17 
online-web-pt-071519 - left on 2019-06-06 
online-web-pt-061019 - left on 2019-06-04 
",1,1,http://learn.co/dannyflatiron
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,2,2,http://learn.co/numberries
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,"Past Cohorts:
            online-web-ft-071519 - left on 2019-09-06 
",1,1,http://learn.co/desterstorm
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/dan-scott-ting
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/dannyenfp
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/dcw0830
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,13,13,http://learn.co/dvdrumwright
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,3,3,http://learn.co/dkw5011
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/daniellecroxton
Program: UI Design,Cohort: online-ui-pt-093019,Pacing: Part Time,,0,0,http://learn.co/49147b8d-5a28-4f8c-b522-616fd9136477
Program: UI Design,Cohort: online-ui-ft-093019,Pacing: Full Time,"Past Cohorts:
            online-ui-ft-081919 - left on 2019-09-28 
",0,0,http://learn.co/9a84108d-0719-44e1-ac96-8fec8659882c
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,"Past Cohorts:
            online-web-pt-081219 - left on 2019-11-27 
online-web-ft-081219 - left on 2019-09-07 
online-web-pt-081219 - left on 2019-07-23 
",3,3,http://learn.co/daniellemadry
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,,2,2,http://learn.co/dbuckley0126
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,,0,0,http://learn.co/dannyrooks
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/danpaslawsky
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,"Past Cohorts:
            online-web-ft-081219 - left on 2019-11-22 
online-web-ft-071519 - left on 2019-09-28 
",0,0,http://learn.co/dante8399
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-ft-112618 - left on 2019-07-25 
online-ds-ft-100118 - left on 2019-03-01 
v-000 - left on 2018-09-20 
",7,7,http://learn.co/danyalandriano
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-110419,Pacing: Full Time,,1,1,http://learn.co/xdundun
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-100719,Pacing: Part Time,,2,2,http://learn.co/dfuller22
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/hopedolo
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-081219,Pacing: Full Time,"Past Cohorts:
            online-web-ft-090919 - left on 2019-12-07 
online-web-pt-090819 - left on 2019-10-12 
online-web-pt-090919 - left on 2019-09-07 
",0,0,http://learn.co/darreljames
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/dws2515
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-12-03 
",1,1,http://learn.co/darriansoto
Program: UI Design,Cohort: online-ui-pt-120219,Pacing: Part Time,,0,0,http://learn.co/9d44b275-361e-4220-94f3-7b487c5febaa
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-120919,Pacing: Full Time,,0,0,http://learn.co/dapsavoie
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-031119 - left on 2019-12-11 
online-web-pt-011419 - left on 2019-08-02 
online-web-pt-011419 - left on 2019-05-01 
",1,1,http://learn.co/davidacosta25081
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/dbarth411
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-031119 - left on 2019-07-01 
online-web-pt-021119 - left on 2019-02-05 
",1,1,http://learn.co/dcantoran
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,3,3,http://learn.co/davidcharles99
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-sinatra-071618-part-time - left on 2018-09-12 
",9,9,http://learn.co/dchiu88
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-100118,Pacing: Part Time,,6,6,http://learn.co/dclegg2
Program: UI Design,Cohort: online-ui-pt-081919,Pacing: Part Time,,0,0,http://learn.co/daviedow
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,,1,1,http://learn.co/zumbaidol
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/david-forer
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-092418 - left on 2018-10-17 
v-000 - left on 2018-09-20 
",3,3,http://learn.co/dagilbert333
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/metal-milonga
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,1,1,http://learn.co/dhowze9
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,"Past Cohorts:
            online-web-ft-081219 - left on 2019-11-02 
",0,0,http://learn.co/feniusfarsaid
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,,1,1,http://learn.co/david2dev
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,14,14,http://learn.co/davidjkim810
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,,1,1,http://learn.co/wizardywizard
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/dschlauderaff
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,4,4,http://learn.co/davidms81
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-031119,Pacing: Part Time,,4,4,http://learn.co/dsstewa
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/dmaster18
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/davidtspf
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/808dward
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/daviicode
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,2,2,http://learn.co/david-cuervo
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-100719,Pacing: Part Time,,1,1,http://learn.co/torresdavr
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,7,7,http://learn.co/swarbrick85
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,19,19,http://learn.co/davidlago104
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/pretty-larry-davis
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-120919,Pacing: Full Time,,0,0,http://learn.co/djiadjia64
Program: UX Design,Cohort: online-ux-pt-120219,Pacing: Part Time,,0,0,http://learn.co/9d6a923f-62ac-42df-9248-f7391f02a504
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,,3,3,http://learn.co/deanpointblank
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-071519,Pacing: Part Time,,1,1,http://learn.co/dtstallons
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,,2,2,http://learn.co/dg203087
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/dejst7
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-051319 - left on 2019-08-20 
online-web-ft-041519 - left on 2019-05-15 
",2,2,http://learn.co/debsters
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-11-02 
online-web-pt-100719 - left on 2019-10-05 
online-web-pt-090919 - left on 2019-08-29 
online-web-pt-081219 - left on 2019-08-07 
online-web-pt-071519 - left on 2019-07-16 
online-web-pt-061019 - left on 2019-06-08 
online-web-pt-051319 - left on 2019-05-08 
online-web-pt-041519 - left on 2019-04-09 
online-web-pt-031119 - left on 2019-03-02 
online-web-pt-021119 - left on 2019-02-05 
",0,0,http://learn.co/garsonthegreat
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-rails-061818-full-time - left on 2018-09-12 
",7,7,http://learn.co/dee-race
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/deepgpatel
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2019-04-05 
online-web-sp-000 - left on 2019-04-06 
v-000 - left on 2019-04-06 
online-web-sp-000 - left on 2019-04-07 
v-000 - left on 2019-04-07 
online-web-sp-000 - left on 2019-04-08 
v-000 - left on 2019-04-08 
online-web-sp-000 - left on 2019-04-09 
v-000 - left on 2019-04-09 
online-web-sp-000 - left on 2019-04-10 
v-000 - left on 2019-04-10 
online-web-sp-000 - left on 2019-04-12 
v-000 - left on 2019-04-12 
online-web-sp-000 - left on 2019-04-13 
v-000 - left on 2019-04-14 
v-000 - left on 2019-04-13 
online-web-sp-000 - left on 2019-04-14 
online-web-sp-000 - left on 2019-04-15 
v-000 - left on 2019-04-15 
online-web-sp-000 - left on 2019-04-16 
v-000 - left on 2019-04-16 
online-web-sp-000 - left on 2019-04-17 
v-000 - left on 2019-04-17 
online-web-sp-000 - left on 2019-04-18 
v-000 - left on 2019-04-18 
online-web-sp-000 - left on 2019-04-19 
v-000 - left on 2019-04-19 
online-web-sp-000 - left on 2019-04-20 
v-000 - left on 2019-04-20 
v-000 - left on 2019-04-21 
online-web-sp-000 - left on 2019-04-22 
v-000 - left on 2019-04-22 
online-web-sp-000 - left on 2019-04-21 
online-web-sp-000 - left on 2019-04-23 
v-000 - left on 2019-04-23 
online-web-sp-000 - left on 2019-04-24 
v-000 - left on 2019-04-24 
online-web-sp-000 - left on 2019-04-25 
v-000 - left on 2019-04-25 
online-web-sp-000 - left on 2019-04-26 
v-000 - left on 2019-04-26 
online-web-sp-000 - left on 2019-04-27 
v-000 - left on 2019-04-27 
online-web-sp-000 - left on 2019-04-28 
v-000 - left on 2019-04-28 
online-web-sp-000 - left on 2019-04-29 
v-000 - left on 2019-04-29 
online-web-sp-000 - left on 2019-04-30 
v-000 - left on 2019-04-30 
online-web-sp-000 - left on 2019-05-01 
v-000 - left on 2019-05-01 
v-000 - left on 2019-05-02 
online-web-sp-000 - left on 2019-05-02 
online-web-sp-000 - left on 2019-05-03 
v-000 - left on 2019-05-03 
online-web-sp-000 - left on 2019-05-04 
v-000 - left on 2019-05-04 
online-web-sp-000 - left on 2019-05-05 
v-000 - left on 2019-05-05 
online-web-sp-000 - left on 2019-05-06 
v-000 - left on 2019-05-06 
online-web-sp-000 - left on 2019-05-07 
v-000 - left on 2019-05-07 
v-000 - left on 2019-05-08 
online-web-sp-000 - left on 2019-05-09 
online-web-sp-000 - left on 2019-05-08 
v-000 - left on 2019-05-09 
online-web-sp-000 - left on 2019-05-10 
v-000 - left on 2019-05-10 
online-web-sp-000 - left on 2019-05-11 
v-000 - left on 2019-05-11 
online-web-sp-000 - left on 2019-05-12 
v-000 - left on 2019-05-12 
online-web-sp-000 - left on 2019-05-13 
v-000 - left on 2019-05-13 
online-web-sp-000 - left on 2019-05-14 
v-000 - left on 2019-05-14 
online-web-sp-000 - left on 2019-05-15 
v-000 - left on 2019-05-15 
online-web-sp-000 - left on 2019-05-16 
v-000 - left on 2019-05-16 
online-web-sp-000 - left on 2019-05-17 
v-000 - left on 2019-05-17 
online-web-sp-000 - left on 2019-05-18 
v-000 - left on 2019-05-18 
v-000 - left on 2019-05-19 
online-web-sp-000 - left on 2019-05-20 
v-000 - left on 2019-05-20 
online-web-sp-000 - left on 2019-05-19 
online-web-sp-000 - left on 2019-05-21 
v-000 - left on 2019-05-21 
online-web-sp-000 - left on 2019-05-22 
v-000 - left on 2019-05-22 
",0,0,http://learn.co/dsulliv4
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-081219 - left on 2019-11-26 
online-web-ft-051319 - left on 2019-07-18 
online-web-ft-031119 - left on 2019-03-10 
",0,0,http://learn.co/denalibalser
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-pt-112618 - left on 2019-07-02 
",6,6,http://learn.co/witchlane
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,"Past Cohorts:
            online-web-pt-081219 - left on 2019-12-12 
online-web-pt-031119 - left on 2019-11-20 
online-web-pt-021119 - left on 2019-02-02 
",0,0,http://learn.co/joseon194
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/dcnastasi
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/drumitar
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,,2,2,http://learn.co/dfragosa
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/dc79627n
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/itsderry
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,"Past Cohorts:
            online-web-ft-100719 - left on 2019-09-07 
",4,4,http://learn.co/ewenaiwe
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-051319,Pacing: Part Time,,7,7,http://learn.co/neji128
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-100719,Pacing: Full Time,"Past Cohorts:
            online-ds-ft-081219 - left on 2019-09-27 
online-ds-ft-071519 - left on 2019-07-09 
",5,5,http://learn.co/devinbelden
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,2,2,http://learn.co/sarnadpy32
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,3,3,http://learn.co/devonbfurlong
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,"Past Cohorts:
            online-web-pt-120919 - left on 2019-11-06 
",0,0,http://learn.co/devonjameswright
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,,0,0,http://learn.co/dexterfitch
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,21,21,http://learn.co/dianawhalen
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,7,7,http://learn.co/dejarvzal
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,,2,2,http://learn.co/chimesindeed
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/diogoide
Program: UI Design,Cohort: online-ui-pt-120219,Pacing: Part Time,,0,0,http://learn.co/3d7e74a6-9baf-4836-ae79-18d37ccc0140
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,6,6,http://learn.co/divyaum
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/2dmendis
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/doakcovington
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-012120,Pacing: Part Time,,0,0,http://learn.co/domeazner
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/ddeleon267
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,"Past Cohorts:
            online-web-ft-081219 - left on 2019-08-10 
",1,1,http://learn.co/doskaf
